sample,sd_Intercept,sd_sc.Aphid.treatment,sd_sc.Ant.mound.dist,sd_sc.Aphid.treatment.sc.Ant.mound.dist,sd_Block__Intercept,sd_Genotype__Intercept,sd_Genotype__sc.Aphid.treatment,sd_Genotype__sc.Ant.mound.dist,sd_Genotype__sc.Aphid.treatment.sc.Ant.mound.dist,sd_Plot_code__Intercept,sigma,Experiment,Year,Response
2663,0,0.15175535388883496,0.14964914747586133,0.010395880826361083,0.4022326073199205,0.28750299547101293,0.3452089966885013,0.1724090596063757,0.20134084587450204,0.07878864358967898,0.8794271377472211,Ant-Aphid,2012,Arthropod Richness
2664,0,0.009047877097803844,0.15704057068067534,0.13333005115919636,0.22092791128509315,0.33407518785601814,0.06985952874198377,0.2195563549344684,0.41972907167161666,0.04568425309290651,0.8681385501983158,Ant-Aphid,2012,Arthropod Richness
2665,0,0.07326685282738381,0.06509385664268737,0.05267393249287785,0.24400021681126602,0.37080116153249454,0.05878514711929305,0.1012529109620255,0.32011843182999133,0.026334371947375253,0.8420882198672606,Ant-Aphid,2012,Arthropod Richness
2666,0,0.024633419524056604,0.3307586630113592,0.22042459639642206,0.40037507276349327,0.43664319146581926,0.026200294254640842,0.3587093026711743,0.2030521204430528,0.14302008473969072,0.9200080452846191,Ant-Aphid,2012,Arthropod Richness
2667,0,0.0065201614198664125,0.06883840611771673,0.03914443375840549,0.2558051780349166,0.9647487412865663,0.06692500746669192,0.3288780380362957,0.29761451176339193,0.19143796274785116,0.8636530442788781,Ant-Aphid,2012,Arthropod Richness
2668,0,0.04133259165693577,0.023244486053043602,0.046843922752628775,0.29270742729240073,0.5137777214811555,0.16131937387527975,0.09999490492992809,0.07674364483998415,0.16965293350952448,0.8828016724475327,Ant-Aphid,2012,Arthropod Richness
2669,0,0.07158182899595242,0.007889873412387,0.13254410030485506,0.24373669138855147,0.6979076629021256,0.10474698381628998,0.12253077006645004,0.16602620317842773,0.236857285316695,0.8477564703190924,Ant-Aphid,2012,Arthropod Richness
2670,0,0.09383522676871725,0.07873064014937166,0.03622578475967709,0.7264598443192445,0.41401179660492815,0.1742168516172216,0.1872812453144835,0.09141299572157029,0.21726415486094366,0.9033477713723271,Ant-Aphid,2012,Arthropod Richness
2671,0,0.17307356501466742,0.09559347399671964,0.11137492679624521,0.4251857175054039,0.5046868247771973,0.02921271944408832,0.1573747925053148,0.13172295103174783,0.2811542738160635,0.7948912675903612,Ant-Aphid,2012,Arthropod Richness
2672,0,0.028722438225770728,0.12415896683598589,0.02609332618473855,0.289142756471844,0.3297137804268466,0.14183629245557564,0.03171304021987018,0.17026249441764915,0.16629740701539722,0.9021240290688058,Ant-Aphid,2012,Arthropod Richness
2673,0,0.09230862706638836,0.10100272127951757,0.13051885928329587,0.7946640844867126,0.371743753245537,0.17263856103763403,0.07112508309115917,0.09649658577680173,0.15499109069794167,0.9202003177901422,Ant-Aphid,2012,Arthropod Richness
2674,0,0.022916504623541605,0.1504302195242365,0.017701028808375995,0.42487573467189427,0.27785981083259115,0.12715885330194804,0.0326295106272896,0.11138975113917307,0.12820016166068707,0.8909579157770917,Ant-Aphid,2012,Arthropod Richness
2675,0,0.018971941427079978,0.2495931185358099,0.1006304550940149,0.21265782831287047,0.4412984887340956,0.1279579141547638,0.03728237237742529,0.06952631341005362,0.1736584982802077,0.9043215438920386,Ant-Aphid,2012,Arthropod Richness
2676,0,0.12224015764399536,0.0061731565015721605,0.007930225389599558,0.2714661271514721,0.44829480612880934,0.1400728340096745,0.1706516999321413,0.04219162521944234,0.2533447279225013,0.8621894637395608,Ant-Aphid,2012,Arthropod Richness
2677,0,0.16797525195014681,0.18909045503468652,0.08408096359909187,0.2940893777650185,0.2700679843276734,0.0190054031117421,0.2122593175812712,0.04194650375328113,0.12605738654833043,0.8791901453559001,Ant-Aphid,2012,Arthropod Richness
2678,0,0.04115861315219142,0.3530907631434835,0.07385952152851924,0.20498818339419872,0.5413963877976011,0.019892039938961836,0.5230434641038754,0.009231270757401145,0.21451932488351413,0.9498451902814044,Ant-Aphid,2012,Arthropod Richness
2679,0,0.06693140521374351,0.21795204829192938,0.0689273057326544,0.17522982136634613,0.3008446927665155,0.035046914448412916,0.2344162738457543,0.013390026946979435,0.12682316253946982,0.9352087153036618,Ant-Aphid,2012,Arthropod Richness
2680,0,0.14554146026434622,0.11340232459483214,0.11255094224938408,0.03255909865173319,0.2818845600015439,0.03343373427065586,0.1440846932965525,0.10289093274879976,0.21158766147483252,0.8900102279806682,Ant-Aphid,2012,Arthropod Richness
2681,0,0.03918354873321735,0.11654340071383468,0.08221321371721149,0.1721370686616907,0.3768795971541665,0.10973800589817048,0.08540260752754146,0.066749126859894,0.25023875791005523,0.8648238389330886,Ant-Aphid,2012,Arthropod Richness
2682,0,0.032331650135621594,0.06096022426740938,0.04031268956030018,0.34623845740586284,0.26628742189213933,0.11966156420089837,0.011271196540880522,0.15406310782043814,0.19904040371341516,0.8731635530066574,Ant-Aphid,2012,Arthropod Richness
2683,0,0.07439916194100575,0.22529309956883067,0.05567938538293237,0.2632612276005088,0.4052398189903142,0.04062943599829964,0.08612533724887807,0.06368596820955273,0.13193556904278284,0.9156721989889414,Ant-Aphid,2012,Arthropod Richness
2684,0,0.053612821219061774,0.16410672282231029,0.02775287917883523,0.23117192314983212,0.5960288479916767,0.02887588546920056,0.0986754688192258,0.007330938273298251,0.11719491179555143,0.8375289531324199,Ant-Aphid,2012,Arthropod Richness
2685,0,1.6719570982557568e-4,0.03279264302171789,0.0712601290267476,0.15671354568653872,0.49065453831109995,0.016162085484384154,0.0028399881354118374,0.08646112639717862,0.25478334381466,0.8635254349835045,Ant-Aphid,2012,Arthropod Richness
2686,0,0.04972514658787011,0.11906185475816058,0.005971167893119813,0.21282217838088685,0.5558273801526883,0.0873596079881363,0.0055820730854503064,0.06581346333244714,0.2756185684495189,0.9576676721525069,Ant-Aphid,2012,Arthropod Richness
2687,0,0.004048625127975993,0.03315731536138326,0.11935339782087319,0.5127290640134884,0.3239841984909158,0.04152996720847151,0.10958656484694283,0.20137704552233354,0.09210288029159946,0.8745883610275198,Ant-Aphid,2012,Arthropod Richness
2688,0,0.004308446338916826,0.07123621094779034,0.0944641022165396,0.40656016730780026,0.3819463419882299,0.034179331474014224,0.1393365666669608,0.12200927009699473,0.05665746567673029,0.9079926832156229,Ant-Aphid,2012,Arthropod Richness
2689,0,0.05618971745286204,0.12803333038615558,0.12767799163414945,0.28539167064810333,0.3839798659571394,0.05931152924937277,0.1026696380976706,0.12827489736982825,0.2035532327113539,0.9245478458333143,Ant-Aphid,2012,Arthropod Richness
2690,0,0.019920763357166915,0.15764283502245804,0.044054605112932126,0.2535443127043037,1.0236833045832994,0.021870233069246566,0.19704880155366733,0.06508706337540872,0.09978309353690956,0.8411935217777603,Ant-Aphid,2012,Arthropod Richness
2691,0,0.065833275144173,0.12941821351186825,0.08685379597493924,0.183836807850423,0.6280150543144523,0.05339105066843059,0.24741533700764162,0.08246165223827538,0.33414336858478433,0.9194586738493317,Ant-Aphid,2012,Arthropod Richness
2692,0,0.05541034621748196,0.13983071078757253,0.1407309131876787,0.19857261766879758,0.681944233389353,0.10396389311125168,0.14135010742527332,0.17705587579897775,0.3604257583483791,0.8579181315290819,Ant-Aphid,2012,Arthropod Richness
2693,0,0.04755819141950243,0.11817841227184245,0.03475221422253008,0.04697034789856533,0.9803405017310832,0.14008985305091554,0.3083127673696902,0.06788592556510667,0.2521254389663549,0.8734580743221269,Ant-Aphid,2012,Arthropod Richness
2694,0,0.13886532543561,0.123430343979775,0.1566046402673185,0.09897881593428429,0.39811056149960306,0.11760180623839474,0.23366830903584238,0.05115776960013835,0.28013979054185917,0.8202359116442146,Ant-Aphid,2012,Arthropod Richness
2695,0,0.17933866835434156,0.22395224629788774,0.06927187208731364,0.26709407433053745,0.9590211647275183,0.4349661362431223,0.2601506038505643,0.14385779007596033,0.16600572376819314,0.893794150712296,Ant-Aphid,2012,Arthropod Richness
2696,0,0.12509683092559007,6.292189270677326e-4,0.13713897766792135,0.24684065961511023,0.6055000648375604,0.10435680609650395,0.03200986256963502,0.1875023862112213,0.10638835217758821,0.8725809317120627,Ant-Aphid,2012,Arthropod Richness
2697,0,0.1264532359899405,0.0031664739431860357,0.1486936319754474,0.1485835782792282,0.6417880285712179,0.14834645202305266,0.03241510396438082,0.27911130557733854,0.14660767871137642,0.8997199337806486,Ant-Aphid,2012,Arthropod Richness
2698,0,0.07460354301166694,0.058324384264805504,0.08535520734256344,0.2193560144446115,0.5733738769544895,0.22130848561288363,0.0355991100448504,0.46427127128056817,0.22986486537818918,0.9473631546822686,Ant-Aphid,2012,Arthropod Richness
2699,0,0.11751466107789382,0.0834062237720536,0.04433435541851464,0.19040751829114685,0.6799831142427164,0.33626158900494774,0.42733770362546203,0.36032736217873906,0.1384947251277586,0.9368395685008075,Ant-Aphid,2012,Arthropod Richness
2700,0,0.09938736716879619,0.21154796976944756,0.0412581718191184,0.4024812722780664,0.637452325890305,0.11002935940035206,0.09967882104090307,0.13709937156248134,0.13221608760666217,0.9348099143519976,Ant-Aphid,2012,Arthropod Richness
2701,0,0.10227080871849333,0.14303415731254066,0.12300204122541197,0.30417812137611,0.5420707963285925,0.12609124089555315,0.06387856008482247,0.14489387018646693,0.3273843716458894,0.9183429811695977,Ant-Aphid,2012,Arthropod Richness
2702,0,0.010388101054305288,0.07585290881560083,0.009977401164890666,0.4190495269508547,0.545972690185833,0.03365458292773385,0.01244385891384729,0.05491446773873447,0.2516773942987155,0.8737217943349334,Ant-Aphid,2012,Arthropod Richness
2703,0,0.0497402278103612,0.09927148451063528,0.08663003877318233,0.6598597332654429,0.6547449260667292,0.09311276407746517,5.105282050600664e-4,0.08243812433367899,0.014248029618334017,0.9130591853934948,Ant-Aphid,2012,Arthropod Richness
2704,0,0.022742743391354715,0.18631119407078864,0.05268678396302619,0.6374696586152926,0.40019270655723305,0.037309168847898304,8.991445101345058e-5,0.023925895872618105,0.22716042256345317,0.89338754458753,Ant-Aphid,2012,Arthropod Richness
2705,0,0.0015460684701597656,0.08418030708858266,9.563048409449418e-4,0.3491271029082415,0.38835595223638086,0.05528065728802167,1.410802913494881e-4,0.01631724197638625,0.0982672857610257,0.9465749763274165,Ant-Aphid,2012,Arthropod Richness
2706,0,0.07658428018736933,0.05078555684418708,0.09420964692821952,0.5855016074310795,0.41358982823394663,0.0031834499279127914,0.10246021570697449,0.005914020183143156,0.0908160886064198,0.868924257284357,Ant-Aphid,2012,Arthropod Richness
2707,0,0.038438732566717204,0.043161930188148324,0.06240050911076995,0.24686400516931706,0.5308435454539575,0.002673590477803879,0.21584941335350336,0.006358705701765656,0.034012712490222856,0.9237259753953562,Ant-Aphid,2012,Arthropod Richness
2708,0,0.021780570004336645,0.15758842003083048,0.08102236518125769,0.1765423315734286,0.33294620959506255,0.08196714572977308,0.05075994540871648,0.012465389973478078,0.017630422092768803,0.8537075430685331,Ant-Aphid,2012,Arthropod Richness
2709,0,0.005879780480915968,0.024274835336110613,0.05073385538128067,0.3127509557616298,0.5083035215598791,0.004010865864612719,0.10079560307785042,0.08398157557667055,0.018564316031970722,0.8474587431994524,Ant-Aphid,2012,Arthropod Richness
2710,0,0.09127058870813448,0.06951201442731651,0.06995956812874582,0.35242169020963277,0.347633458246969,0.01741744822993888,0.10595858828709692,0.04004103905898472,0.040743331240629406,0.9283162324673166,Ant-Aphid,2012,Arthropod Richness
2711,0,0.05579162243845838,0.02920258125723798,0.049036242027709155,0.1391340009931386,0.3996207333369593,0.0637193660504001,0.18372331701186542,0.11706831673937675,0.07663443618582588,0.8748961853928362,Ant-Aphid,2012,Arthropod Richness
2712,0,0.005161748222995689,0.1064572825068402,0.003913553899682872,0.8090286152291974,0.46492694883758195,0.31911921067733495,0.02358627464731275,0.03943564278822532,0.11594335602907516,0.9450807439205127,Ant-Aphid,2012,Arthropod Richness
2713,0,0.006550672602604821,0.025452187769398477,0.0662996904027671,0.766216208611078,0.566762184107161,0.32317297001933576,0.09044036555342476,0.017241114970430554,0.10001078879607325,0.9048700997544201,Ant-Aphid,2012,Arthropod Richness
2714,0,0.018159597041205944,0.19006644680482151,0.03936671400235314,0.37414632825440847,0.35127787197618415,0.07224390534725476,0.21845846570651745,0.06279201683750615,0.2400343644669707,0.840780486652831,Ant-Aphid,2012,Arthropod Richness
2715,0,0.045596754900434786,0.07299454250306894,0.002961594704632021,1.2076649297844926,0.4577640143030268,0.334032978907088,0.09455210264001083,0.022109426374560738,0.05946796452598062,0.8666493539159752,Ant-Aphid,2012,Arthropod Richness
2716,0,0.022259935227018815,0.19662197413632818,0.07876785020575348,0.3067677260775646,0.2774400101641996,0.03488864061072377,0.05990016692948998,0.11402624503371768,0.11663590985639422,0.874269032271937,Ant-Aphid,2012,Arthropod Richness
2717,0,0.0695377540965879,0.011163585313331571,0.0419495755037863,0.185515111647946,0.6650054759118381,0.05539246224989365,0.22670286893616662,0.08073973610107253,0.02561429690063025,0.95008435108513,Ant-Aphid,2012,Arthropod Richness
2718,0,0.016071478779294147,0.03289337657010524,0.0861931723940092,0.222283875009467,0.49659131617163255,0.035112968264636835,0.1274462149642864,0.19211153513293555,0.02083027242774717,0.9823583130112203,Ant-Aphid,2012,Arthropod Richness
2719,0,0.07979360479658129,0.17941729225566727,0.09621729056308624,0.11433090422675606,0.41866909090130217,0.20343850751373496,0.14675343150478762,0.020004559942966238,0.12810942882747028,0.9001038894772897,Ant-Aphid,2012,Arthropod Richness
2720,0,0.042616733622749134,0.030993324409039295,0.05750686233134511,0.3150426855850864,0.5446757236220882,0.029874764663033456,0.22945660892812406,0.13047337865218023,0.11759506528798487,0.850159898003458,Ant-Aphid,2012,Arthropod Richness
2721,0,0.01145913764464564,0.006269469646990474,0.0816683485613891,0.06912483978842492,0.5885088146905497,0.01973994223626919,0.19751214139678602,0.015569184988896626,0.2591878901361038,0.9428943142142756,Ant-Aphid,2012,Arthropod Richness
2722,0,0.0835210274194857,0.0803652393496017,0.1070277714391366,0.08857288145390918,0.5843518590417867,0.0018875603291592805,0.21489623817352407,0.255471369943842,0.3217126067987599,0.8186964323705964,Ant-Aphid,2012,Arthropod Richness
2723,0,0.0031666623774505845,0.08662954784435407,0.09761702816817014,0.21567142255957156,0.33245407129287907,0.004836540735173678,0.1770360447046223,0.10730446230208573,0.09160230032741873,0.9148693323697537,Ant-Aphid,2012,Arthropod Richness
2724,0,0.10366368943878873,0.13501025674030606,0.06935166510084155,0.27898140818711664,0.3065239964992824,0.060236764087914604,0.17697315621142268,0.12817299238515473,0.08566612743458656,0.9461131920018422,Ant-Aphid,2012,Arthropod Richness
2725,0,0.09545719514735553,0.042088010487021536,0.14155443806851017,0.1206014205648796,0.45934842285356153,0.04613687765554371,0.07679466578022681,0.08251558384400053,0.03579689615264484,0.9386404885570522,Ant-Aphid,2012,Arthropod Richness
2726,0,0.03767655928255871,0.14986783950758656,0.06501968697169866,0.1980669192526143,0.377801054641894,0.05529460082585132,0.20893202214222134,0.12267712692913131,0.29342546732512703,0.8828464350746706,Ant-Aphid,2012,Arthropod Richness
2727,0,0.03976415201237342,0.1554960942355594,0.07728902332226643,0.3571159794009442,0.3918317372974509,0.06769809412859569,0.18796450254749256,0.07512059489418299,0.17982457976466626,0.8624688682075696,Ant-Aphid,2012,Arthropod Richness
2728,0,0.04743370378862541,0.03875564592320932,0.05126769957549649,0.2943813355861065,0.350770491005949,0.08013041832182653,0.08294264111386115,0.00850636011796045,0.19666341931002873,0.9207367307664401,Ant-Aphid,2012,Arthropod Richness
2729,0,0.013967929877117652,0.0068477704315632135,0.062286599785702966,0.6562713209528449,0.31156277449966735,0.18557846467511088,0.07482094791146242,0.027006645637125404,0.14823770129142094,0.8562296670492935,Ant-Aphid,2012,Arthropod Richness
2730,0,0.1226880915963622,0.15030927331894778,0.09677109868718634,0.23901740306707692,0.41125612332568,0.10457112911720073,0.0508770099436423,0.2744698223625579,0.04647953798666004,0.9442961140305194,Ant-Aphid,2012,Arthropod Richness
2731,0,0.09323324204712377,0.25659303702419695,0.14430350105160838,0.6474742825414669,0.3963525782532391,0.053088259170328514,0.033918121165445056,0.14896068892371325,0.2931873212885843,0.9176717242201664,Ant-Aphid,2012,Arthropod Richness
2732,0,0.009002334402595482,0.03252922730218189,0.09515139572051676,0.3993623828187624,0.537377863811638,0.026566778752975816,0.025867143970754857,0.1738460510248302,0.1449272074406272,0.8734353094647344,Ant-Aphid,2012,Arthropod Richness
