term,group,level,BLUP,SD,lower_50,upper_50,lower_95,upper_95,Experiment,Year,Response
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_froghopper,-0.01205567760942064,0.20526982628073395,-0.09475494297946085,0.07542969876632132,-0.48079042143527206,0.43255727578500397,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_gall_R_salicisbattatus,-0.003913709251733701,0.21834671794533073,-0.08592374762976568,0.08582510019683921,-0.49621572898799476,0.44591631281336847,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_grasshopper,5.049591392405659e-4,0.22041860301417865,-0.08595119265457032,0.09153090556974619,-0.49364411536294905,0.49127711954391495,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_leafhopper,-0.027097751202471036,0.21840249589511074,-0.1090988710311781,0.06506825026733759,-0.5222765176680764,0.4001039299159456,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_leaftier_Tortricid,0.015589771224251987,0.2076909150855813,-0.0712143082838566,0.09377993165500195,-0.417096549135714,0.48462410429782055,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_LTF_Caloptilia,-0.03529856238378013,0.23023524222585315,-0.1153106163382746,0.058333771480536534,-0.5881756282266548,0.4326357707617801,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_psyllid,-6.922377854147773e-4,0.21706790148618568,-0.0880052354720352,0.08678594830316881,-0.48283041935432075,0.47016764516238585,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_sawfly_larva,-0.0018172388718076162,0.2058242184537148,-0.08532553392365393,0.08248941848798899,-0.44244082204948715,0.45105014002034705,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_spiders,-0.04019192588367936,0.22328354981212498,-0.12917923855583488,0.06567542606388502,-0.5730286276014704,0.37104855838436146,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_syrphid_larva,-0.005868008426106035,0.21833931483237595,-0.09214640173866509,0.08180137582686264,-0.4870207595858074,0.4708129792201344,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_ant_black,0.05069143999109995,0.21750612344089387,-0.05349836944920012,0.13400672504833538,-0.3368841777733515,0.5812994463423051,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_ant_F_obscuripes,0.0022361208743639327,0.21879549618046126,-0.08622072307489542,0.08635650538353126,-0.4733985626785241,0.49787901703989995,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_aphid_Aphis,0.043597398423603516,0.22846286269283042,-0.05729221336642542,0.11994381173921406,-0.3845519788021411,0.6236477346173206,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_aphid_LG,0.011908439668108348,0.2075490520635899,-0.07499104973543506,0.09400802629891923,-0.426100578057909,0.49127511112686095,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_aphid_Tuberolachnus,-0.0018967392879812308,0.21688631098723382,-0.09023825470173134,0.09067812464540717,-0.48099363331613026,0.4669913716132806,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_froghopper,-0.00477352381129608,0.217452071210972,-0.0889645124089988,0.08204644784554231,-0.5040791066881197,0.45082477943281896,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_gall_R_salicisbattatus,-0.003000344959263284,0.22069356151028807,-0.08938974490014771,0.08229563680527577,-0.4984432340907047,0.476356463070683,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_grasshopper,0.0020973749167515,0.20756115765179275,-0.0843409777357565,0.08484255203610754,-0.46354205184404346,0.47640789287763324,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_leafhopper,0.0029369113340288085,0.21557021312738453,-0.0839229783655758,0.08604301950699814,-0.4459052713587654,0.47488652254580116,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_leaftier_Tortricid,0.013199547220648637,0.21647438259945675,-0.08069980839818358,0.09972686738747233,-0.45177448388582603,0.5142542128172343,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_LTF_Caloptilia,-0.03957103514737007,0.22261029398134205,-0.11913598929017158,0.061598424128542516,-0.5708831956787678,0.3881042890567872,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_psyllid,-0.0015764478362136115,0.2195712723689395,-0.0898891665617912,0.08966621225014856,-0.48187397625292705,0.45894407597565,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_sawfly_larva,8.587936042433903e-4,0.22386364064592373,-0.08698799329253243,0.08542064758938342,-0.4778725641190772,0.4788466842999107,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_spiders,-0.04226889623638313,0.21804548997087028,-0.12927419337030976,0.056441518849662475,-0.5601015133912111,0.3607140043223662,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_6_syrphid_larva,-0.007591210624125776,0.2237605687491898,-0.09487403513746454,0.08467943575220717,-0.5145722283800315,0.46804210908809013,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_ant_black,0.027976075719527073,0.21881950931123906,-0.06619726028630826,0.11276103833131235,-0.4364897932369101,0.5588351689181986,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_ant_F_obscuripes,0.0016644686900123028,0.207807213288864,-0.08164541114451626,0.08915397125900515,-0.4441641308127485,0.4487136515062102,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_aphid_Aphis,0.05965831824298958,0.2188080540301911,-0.04519304184426699,0.14171332168107342,-0.3340231618116175,0.5961130640397464,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_aphid_LG,-0.022419734789842823,0.2066946364356549,-0.10574408599575118,0.06611849992386311,-0.4866506931624259,0.4062614100019434,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_aphid_Tuberolachnus,-0.010638197526608347,0.2112124526865088,-0.09723484174260204,0.07594172440743077,-0.49993675964769063,0.44667841346861514,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_froghopper,-0.01078959078239826,0.21079045066239976,-0.09689777021514837,0.08029012866601444,-0.4951052490435621,0.41608087070355276,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_gall_R_salicisbattatus,-0.013728850062992608,0.22109362745512437,-0.09764977911913467,0.07456226779501171,-0.5148754059340858,0.44468878240163656,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_grasshopper,-0.001019534586212786,0.2170683761564215,-0.08761985478957945,0.0855678523315109,-0.4583481851093947,0.48439808585448096,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_leafhopper,0.08284498226560985,0.23334854129157312,-0.03350260816271106,0.16494956652096476,-0.29318155241324223,0.6839088476837649,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_leaftier_Tortricid,-0.005349187556897235,0.22061138816037096,-0.092065200802225855,0.08905049934494394,-0.49365431598626536,0.46180098934794245,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_LTF_Caloptilia,-0.01915501517886944,0.2004791100321797,-0.09797900330051079,0.06553436631539647,-0.4600512522149061,0.40467259958805896,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_psyllid,-0.01043243099931693,0.21688472204808404,-0.09664617422786133,0.0763845131647913,-0.48312093206273404,0.45132154240842115,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_sawfly_larva,-0.0020877729571540707,0.22051088208400524,-0.08727817398594011,0.08050834466993619,-0.4712041946077639,0.4816599862043764,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_spiders,0.015610266717144126,0.2172223489731984,-0.0705868571324067,0.09668565749806346,-0.43602622535944796,0.5154106051363022,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_12_syrphid_larva,-0.004932469661146469,0.2210099228232684,-0.09739182528343635,0.08182685310274791,-0.49034750283528716,0.47757373845207013,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_ant_black,-0.022074261401236552,0.1993956013098815,-0.10994662127239242,0.0708674945964338,-0.4787492978961094,0.36948293502889723,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_ant_F_obscuripes,0.014425876996096746,0.21291381295613943,-0.07787508602888078,0.09690150467044412,-0.4306065910042215,0.49303697991846945,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_aphid_Aphis,0.011881902735987042,0.20733425899529356,-0.07752949731393555,0.09924080316937649,-0.4312184450379709,0.4764716754355773,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_aphid_LG,0.02476525496664557,0.20691256130742552,-0.06657628602321056,0.10546829940760422,-0.382681251973631,0.5123478794593256,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_aphid_Tuberolachnus,-0.012610420775603044,0.21028530694394,-0.09688551712500584,0.0734686125124508,-0.4770869387713418,0.45465494657127486,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_froghopper,-0.013941250926894876,0.21548643030081366,-0.0986754671414829,0.08036106842332093,-0.5077556363057308,0.4276467309039624,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_gall_R_salicisbattatus,-0.00792971988785094,0.2140831522457014,-0.09657852688730383,0.07850640298748054,-0.4935782544938352,0.47027730302338033,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_grasshopper,-5.027366548220879e-4,0.21628707862597776,-0.0879591702595991,0.08608952073004016,-0.4886501455077694,0.4469859160993541,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_leafhopper,0.056160223086900433,0.21185727296422804,-0.043961254497653084,0.13741399318222297,-0.32557560908824656,0.5693030614774393,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_leaftier_Tortricid,0.04980725570104816,0.22050444862460167,-0.05438916339265633,0.1322998652013221,-0.3600238901026722,0.5867922522345883,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_LTF_Caloptilia,-2.8431987050891305e-4,0.2068493108873705,-0.08345491612997454,0.08334829593415483,-0.4801247837800086,0.4429301684742602,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_psyllid,-0.00885812266043138,0.21359450761721943,-0.09385059277983272,0.08073779860451075,-0.4838637347683762,0.4408244490320079,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_sawfly_larva,0.0020768534768659747,0.21354725380937215,-0.08420513629263267,0.08926386311953573,-0.4503092225946974,0.4672873898554893,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_spiders,0.02403507931877678,0.21135325880153324,-0.0693203407992743,0.11451345504079777,-0.4093617624597718,0.5142119368881998,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_1_syrphid_larva,-0.006129629036540166,0.22098508347634951,-0.09805795815646892,0.0874787485546229,-0.4798997373486583,0.4665754762591346,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_ant_black,-0.007342560981319408,0.21454752767016633,-0.0936609023438512,0.08081929109734749,-0.500351539474163,0.4474319719291533,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_ant_F_obscuripes,-0.00691705237055413,0.20842903243954616,-0.09639258358155789,0.0801421121860755,-0.4776818389367296,0.43285445439385134,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_aphid_Aphis,-0.01733158608409944,0.21804395238254964,-0.10060759104387934,0.07292929143111455,-0.5222743799045967,0.44646837910259163,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_aphid_LG,0.005860433276110408,0.20637016247983928,-0.07889390959822079,0.0879928838739743,-0.4399719803165515,0.4714000408815324,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_aphid_Tuberolachnus,-0.012393207357389625,0.22447062415872046,-0.09538747323220433,0.07660049769445956,-0.528179318480351,0.44514978948237327,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_froghopper,-0.015304722571229822,0.21754598221338853,-0.10575775641136728,0.07512023969279065,-0.5246285426939603,0.442101886601856,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_gall_R_salicisbattatus,-0.015417513842001527,0.21317418383811446,-0.09597830463800658,0.07608145512718283,-0.4998034607731405,0.4158614307460158,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_grasshopper,-0.005363527346731048,0.21617768763183132,-0.09051599115529105,0.08083063277629665,-0.491537936012479,0.4608139913823985,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_leafhopper,-0.05793749259030094,0.211911795010185,-0.1406519894835091,0.046479944069707,-0.5841785302348009,0.31701572582832915,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_leaftier_Tortricid,-0.013599162084796166,0.19946311785451473,-0.09707174037667057,0.07486194234680708,-0.4649621170263156,0.42178364363088694,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_LTF_Caloptilia,0.011888216264883534,0.20239516422631956,-0.07599509186845414,0.09962385390413081,-0.437421866410607,0.46126842296247983,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_psyllid,0.03686923486178231,0.2196037482659368,-0.05477071980956586,0.12089226059795305,-0.3914446102486676,0.5733730324485361,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_sawfly_larva,-0.006993924573015372,0.21260250437037856,-0.09182028818696251,0.0762456276774416,-0.48255993925717605,0.45188208053559087,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_spiders,-0.03834531209943778,0.22115381303527948,-0.1267661094447156,0.06818644132340435,-0.5798817799152831,0.3848583568937162,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_aphid_6_syrphid_larva,0.03831068191360977,0.210712941993625,-0.05560389345117356,0.11748957919054814,-0.38399434750083783,0.536409982911915,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_none_12_ant_black,0.04120556217018074,0.21646250315998472,-0.05189694624078717,0.11526914337171462,-0.36515573886564834,0.5718447161025126,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_none_12_ant_F_obscuripes,0.0022110666641601364,0.21141804731108824,-0.08565956831103741,0.09027254425788894,-0.4600457007071684,0.4478440032662564,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_none_12_aphid_Aphis,-0.0065819427690739524,0.2148880288890597,-0.08965719208918828,0.07792126820816728,-0.48630966547352095,0.4561716873547548,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_none_12_aphid_LG,-0.015990460805531837,0.22012166773776082,-0.10078179822138841,0.06896996918576853,-0.5066369874727317,0.4473647927552329,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_none_12_aphid_Tuberolachnus,-9.22437561791247e-4,0.21855860016732054,-0.09453760007752984,0.08721138416075142,-0.47503487147166207,0.4903189576582753,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_none_12_froghopper,-0.011317699588021545,0.2152690585715144,-0.0894568551478997,0.08129713397623321,-0.5001964376577018,0.43751978736364006,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,W_none_12_gall_R_salicisbattatus,-5.595299299574313e-4,0.2233627617775277,-0.08716197725873502,0.08739379735231523,-0.47656927796904486,0.4642765875020426,Ant-Aphid,2012,Arthropod Composition
